barcode,gene,type,ploidy,class,additional_muts,13.1_error,13.1_fitness,13.2_error,13.2_fitness,13.3_error,13.3_fitness,18.1_error,18.1_fitness,18.2_error,18.2_fitness,18.3_error,18.3_fitness,20.1_error,20.1_fitness,20.2_error,20.2_fitness,20.3_error,20.3_fitness,21.1_error,21.1_fitness,21.2_error,21.2_fitness,21.3_error,21.3_fitness,23.1_error,23.1_fitness,23.2_error,23.2_fitness,23.3_error,23.3_fitness,3.1_error,3.1_fitness,3.2_error,3.2_fitness,3.3_error,3.3_fitness,6.1_error,6.1_fitness,6.2_error,6.2_fitness,6.3_error,6.3_fitness,AA_error,AA_fitness,A_error,A_fitness,BB_error,BB_fitness,B_error,B_fitness,CC_error,CC_fitness,C_error,C_fitness,DD_error,DD_fitness,D_error,D_fitness,E_error,E_fitness,F_error,F_fitness,G_error,G_fitness,H_error,H_fitness,I_error,I_fitness,J_error,J_fitness,K_error,K_fitness,L_error,L_fitness,O_error,O_fitness,P_error,P_fitness,Y_error,Y_fitness,Z_error,Z_fitness,3_fitness,3_error,6_fitness,6_error,13_fitness,13_error,18_fitness,18_error,20_fitness,20_error,21_fitness,21_error,23_fitness,23_error,1BB_M3_fitness,1BB_M3_error,1BB_Baffle_fitness,1BB_Baffle_error,1BB_1.4%Gluc_fitness,1BB_1.4%Gluc_error,1BB_1.8%Gluc_fitness,1BB_1.8%Gluc_error,1BB_0.2MNaCl_fitness,1BB_0.2MNaCl_error,1BB_0.2MKCl_fitness,1BB_0.2MKCl_error,1BB_0.5MKCl_fitness,1BB_0.5MKCl_error,1BB_1%Raf_fitness,1BB_1%Raf_error,1BB_0.5%Raf_fitness,1BB_0.5%Raf_error,1BB_1%Gly_fitness,1BB_1%Gly_error
8009,NotSequenced,NotSequenced,NotSequenced,NotSequenced,NotSequenced,0.05985514617730509,1.2988343108697702,0.059889780719249004,1.2487785885583187,0.0608735513463751,1.0261758835519326,0.071769430607733,1.033768049477768,0.0721263415449967,1.1559246128755098,0.07190943952820517,1.1530521395271323,0.6566339603237793,,1.417390117301672,0.3056160953427676,0.49803481037431296,0.17483635177311946,0.7549014472444067,0.1495620993553228,0.3757175121355217,,1.3803328031874618,,3.778810023503374,,0.31704912406299607,,0.6869311062578941,,0.06430544425662615,1.0041978801053921,0.06442838060466861,1.1302238676196692,0.06418692385766461,1.0623759978283578,0.12422433567150544,1.4558708593966465,0.12428873725051486,1.5545420703285189,0.12422168136212551,1.0131940646500361,,,,,,,2.4194727063710486,,,,,,,,,,1.507726012569259,,,,,,,,,,,,,,1.3252840234315284,,3.0136260677845037,,,,2.9589935271175607,,,,1.06555616013715,0.021435588375325144,1.341163140614996,0.041414970119823674,1.1921777453702338,0.020067492456920136,1.1141541230430978,0.023978257003512856,0.13376461685525623,0.2360532465346021,0.042057613112252895,0.212282076428042,0.0,0.20515055106074337,0.0,2.4194727063710486,0.0,1.5077260125692589,,inf,,inf,0.0,1.3252840234315284,0.0,3.0136260677845037,,inf,0.0,2.9589935271175607,,inf,,inf
8297,CYR1,missense_variant,Haploid,PKA,None,0.06115078076644417,0.893753197637377,0.06070361119401214,0.9178046874180722,0.06287491198411715,0.5073972264533526,0.07236493835713152,0.8113703388461208,0.07335693389450268,0.7125541860998943,0.0727821078424419,0.7958650581414726,0.1554563253218469,0.6390815205509741,0.15241765036423272,0.6369412236331247,0.15044051211644766,0.6502957460348544,0.08659876946428002,0.6837764747830836,0.08610393676145281,0.8347492992601271,0.08559218997549006,0.6537603624820687,0.09131922011885177,0.7763809181948796,0.09241550459060914,0.6801230299546485,0.08982772397453766,0.6966235672688598,0.06578018649697638,0.7536500144296802,0.06672605480311809,0.7114813268012263,0.06486073822553114,0.6959225792902539,0.1249899477586206,0.8416406775473921,0.12623819947607753,0.8242767918734707,0.1252240144881433,0.6382306584714482,0.03955742679444748,0.5880160355714704,0.06900690473235056,0.5794101999822354,0.03982702369161828,0.7021898442561245,0.06871591345174999,0.6416853274036382,0.05608312663338449,0.578254869505298,0.06853831401414441,0.6726664506531135,0.055779729342063544,0.5732679960489849,0.06876887086006256,0.6514193846805478,0.0472852962977272,0.7160114006744083,0.04557021674600961,0.6615022825011542,0.04553139841777042,0.7216284403057367,0.04596679673157444,0.6734915360904972,0.041848280821373415,0.5850724238962751,0.03827302636395495,0.6219461498127049,0.08712971479190358,0.16493178544735995,0.08393616449642306,0.20222366421427204,0.06156389218571044,0.15843437970820384,0.16063966521821518,-2.1282075093859834,0.10438972310376309,0.5497738556397308,0.10364295023835748,0.8959203963225812,0.7202777870007099,0.021926726401908157,0.767944523252455,0.04182724036838475,0.7757869851375849,0.02052077612234997,0.7734951534505503,0.024277463888641212,0.6421618664152317,0.05091457728823365,0.7240320044017982,0.028698779001893,0.7177410425291857,0.030391706936737792,0.6363760078426967,0.017189273353939584,0.6882534386615754,0.02320595870459258,0.6976745190196968,0.022874030821677563,0.6043319953048114,0.019990442136170083,0.1839258173053368,0.042751565091325015,0.15843437970820387,0.06156389218571045,-2.1282075093859834,0.16063966521821518,0.7234684054174177,0.05200749816470608,0.6449090675346912,0.019845883727550057,0.5757546700144459,0.027965508273393894
8459,Diploid,Diploid,Diploid,Diploid,SHC1-missense_variant; MRPL4-synonymous_variant,0.07610460949437836,0.36973427221243405,0.07633973790535946,0.29499661317242304,0.08548441462801336,0.3173881350774854,0.08332104034206508,0.28187060912647843,0.09585389120877104,0.43620602607173525,0.08417350372489776,0.4552943857966186,0.1590453905622714,0.6196492143989281,0.15586738593305166,0.7027200818591053,0.1514535624035696,0.4002048780394263,0.09120419076136953,0.28738644913996336,0.08749180482695622,0.24909155833665095,0.09138000832853194,0.4374844132626209,0.09759815481437145,0.3699782768468301,0.09904153746341274,0.5050008542858926,0.0918395809174262,0.7303538139948177,0.09700743795890904,0.1382664491905014,0.11010295204402633,0.24365722412284907,0.09108087714312069,0.2998976827128451,0.15627647181000304,0.2682935632916571,0.2045678586113701,0.3573608984282315,0.18987259174996574,0.12259158402640549,0.046001881109526195,0.23615527308918408,0.0706561984923552,0.23141228400359692,0.046633432017264144,0.3157246669890825,0.06925593402646373,0.313537838547195,0.06044759971030488,0.32308903002780326,0.06935125293607002,0.3287235897971691,0.05634754015719832,0.4063164346312975,0.06889411162558924,0.41928559541892085,0.04755163026363347,0.31612432793270023,0.046106735295914116,0.14645337394044122,0.04999424687790804,0.2893957356181277,0.04952520167838993,0.3436053980705556,0.042515656097778305,0.41843653819344284,0.03916095575993199,0.42057241150207,0.07825448247405778,0.46024122687766317,0.0756732872271629,0.5810484998801987,0.05302538265647292,0.561426635560178,0.05635180668421632,0.30866949937927984,0.11347673206310305,0.07274567372201697,0.1261167226423124,-0.0010757696365731489,0.2282163617439432,0.03292706864651904,0.24823947950982875,0.06040851035818323,0.3277870119661438,0.026359362199132055,0.38883472625480914,0.029142166951291848,0.5722045156308155,0.051797616863893434,0.32352824170518046,0.029996373730911158,0.5392712483080215,0.03201903665374661,0.3238213243500709,0.017383258281748453,0.22998006924832054,0.023409018685688857,0.3166283146479603,0.02487930947474008,0.4195483381688901,0.020384706094935874,0.5216577642982054,0.03847112149137699,0.561426635560178,0.05302538265647292,0.30866949937927984,0.05635180668421631,0.037782213811085916,0.059731654863253214,0.27566873371872025,0.023157751865653848,0.3661635692946498,0.02916280211613798
8825,other,other,other,other,ATG32-upstream_indel_variant,0.09300627703914711,0.002933262115822403,0.09378733130715264,-0.01568456638306139,0.10120127798952254,-0.00920497903287435,0.10306943328361816,-0.11208874029149091,0.1219828940379929,0.013305444350071485,0.1063516752746998,-0.0671199105643924,0.17758002719389177,-0.05459733151009454,0.1711830101462119,-0.11172840693600977,0.15413781964031154,-0.016414481208728206,0.11181640846222174,0.010224609114952857,0.10257091198405129,0.1780381387690381,0.10042299729865192,-0.019179332585938347,0.1138788745995976,0.03962982369803416,0.10893810936424114,-0.0056188020768563485,0.09607072385417716,-0.04548914772605526,0.11134425525930763,-0.05265969358696767,0.1404639234887213,-0.06079989496312844,0.0931985124000074,-0.008339702407569304,0.18487932722106024,0.10597898160446655,0.2755719215365925,0.01111379770285993,0.23737701733528574,0.21086169962108336,0.07225671187073439,-0.040381711778683944,0.09435539409427698,0.028790902966543155,0.06608013001347626,-0.026002604025601807,0.08438593175476425,-0.03151857474211166,0.09840751023083444,-0.08830418059881259,0.08839835137957114,0.02998579288817568,0.10426708589228913,0.009201540537970338,0.08176112762132749,-0.020926403722919786,0.09370747329079962,-0.05111283236515299,0.0640301581809957,-0.0040602637644971094,0.09260102507865658,0.17388983944802075,0.08203016903098338,-0.04748418795614439,0.09003577795144169,-0.02779697584958252,0.0846380124246572,-0.02852138761499749,0.10842372806153197,0.059961450924286966,0.10403937903791183,-0.033710304059614275,0.08854220103236773,0.02355318585834389,0.0858798111057212,0.0190497522807974,0.13224570898293125,0.009603982424170423,0.17580815918730908,0.08989871354926432,-0.03709545507587392,0.03727142513666009,0.11334415129550948,0.07546908914037044,-0.007242349595068986,0.03195329043220318,-0.05895152085469596,0.0366262330495959,-0.059386896699489905,0.05567722395445813,0.05710945149011187,0.034903450597029144,-0.00624166249594574,0.035248772388969674,0.00032384014930447963,0.02174304230625103,-0.02316022984241337,0.03803850914690698,0.056502668341889606,0.04349782854302325,-0.028170374610300312,0.0436267471869124,0.012159077005942117,0.053093158122823725,0.023553185858343893,0.08854220103236773,0.019049752280797395,0.0858798111057212,0.04407403699061296,0.07547340598190805,-0.032871152539935805,0.03451526614118401,-0.04096082610901865,0.05062629711841855
9293,Diploid,Diploid,Diploid,Diploid,ACC1-synonymous_variant,0.08509173305822818,0.2648612182035494,0.0821784023445188,0.2824547841756236,0.09063534501983855,0.1776070273568329,0.08853331616196954,0.37158315652703433,0.09973062838295366,0.3055825259834518,0.09358874823208051,0.2830520453977557,0.15889654842712053,0.39280262238404645,0.15523367664838592,0.4655255292728575,0.15110903675571338,0.46255017394144204,0.09152479776801692,0.4332383221863279,0.08939960914147418,0.466202683357704,0.08897445757307502,0.5068942941246944,0.09541137370084649,0.44515513408322366,0.09585791235045986,0.4456640048851572,0.09095810890007877,0.49599592553700866,0.10014154087733185,0.3470760421052315,0.1152289656291852,0.24885112998082293,0.09122840948332726,0.3524093507908765,0.18008053595940135,0.13127747331937986,0.25488085728425774,0.31032547859416687,0.21799665578915237,0.17588866038078524,0.05400654524188423,0.192445200619804,0.07351182757356549,0.2949476451613845,0.052054922259086436,0.27451941085470877,0.0712536582367453,0.3322040556087426,0.0710768945928523,0.21804045159192545,0.07112612921735319,0.37792254886973925,0.06284784748208937,0.43264816606135414,0.0703348924324223,0.42074799511120775,0.05286164145426899,0.30967559412217016,0.050035952587752584,0.22802933371544545,0.05779493906162833,0.42470871500687685,0.056972426034739176,0.3362822602415419,0.05144722036162994,0.31982902119689144,0.04562961405193993,0.389484386242564,0.08185870730500908,0.4829525558324009,0.07782899270149438,0.5569553539672957,0.05590167066249821,0.5309153024023165,0.06155103063268812,0.2775893758575006,0.11964004979011345,0.1061631605831173,0.1426205951648507,0.04391357815800869,0.3202759858046992,0.03375443442320608,0.1957782041659804,0.0711050481989984,0.24344428884226535,0.028609116076928006,0.32135239630258206,0.031242933260310444,0.4408593978995169,0.05167146343425657,0.4691162987447048,0.029984187079849532,0.46283946592390407,0.031340977195546196,0.35715025433144615,0.017884338119511917,0.26773141278456186,0.025704999326188475,0.3801786209308552,0.028690367580592784,0.3567438519752379,0.024182049438749853,0.5208876841611909,0.03989650256804908,0.5309153024023165,0.05590167066249821,0.2775893758575006,0.06155103063268811,0.07776567402148443,0.06506174462260039,0.23423742406044923,0.026506388986390267,0.3319376274522372,0.0333547764338606
9518,NotSequenced,NotSequenced,NotSequenced,NotSequenced,NotSequenced,0.08847706808992026,0.30639073485274704,0.08478540261849968,0.28610383259981786,0.0971922264347495,-0.006546285698405119,0.08870283604714121,0.2868871126795155,0.1034256702960008,0.2810468022364615,0.09497818872758154,0.3558495778495719,0.16330112163855146,0.24499189945721836,0.15816199582832946,0.3791828729742412,0.1517592989647542,0.4418648350787522,0.09513532751188965,0.5650431414751633,0.09473843025317433,0.6190282117061212,0.09084290464248165,0.45623456370614923,0.09778663763073753,0.43535979589429347,0.09841602007628299,0.49463731624501617,0.09184289545574503,0.4265302567108315,0.09902075052786062,0.25536601017004,0.11181571630658599,0.4609609020800547,0.09007713084766376,0.2940702800870937,0.17557532513465932,0.2656420173986434,0.24281950188738913,0.3652369761856811,0.20498014540716417,0.21956724777523084,0.06096610514709557,0.18190276575359265,0.0778737254012743,0.3081882572510098,0.05673921706468422,0.2518657613843608,0.07391092848424441,0.35878456949997023,0.07994817073857773,0.1668021148394299,0.07419715785420224,0.41262574338102176,0.07253056837119695,0.36141791717516686,0.07206028736742472,0.43669320541535184,0.05777080750971186,0.3312363454387447,0.05314251772809532,0.2629969433632722,0.06623448941528992,0.48751260740924857,0.06292154324711603,0.34230111096916954,0.060570719717723376,0.29115500565836067,0.05252655359591235,0.37342172968841897,0.0870252956017142,0.4412786046398543,0.08001719039762999,0.5633199624600362,0.06007276300289294,0.5131143572307774,0.06825921166980242,0.23634025758606997,0.12765785520331546,0.16340496067283414,0.16493199448552773,0.11525150988386475,0.33061780283887576,0.0331743431684233,0.2782597056979596,0.06806254886577501,0.20278218319566965,0.029952912087092706,0.3081643644547533,0.03177517482496129,0.35771244140805114,0.05253295498010936,0.5454659407443364,0.0311771863034455,0.4515443211748021,0.031973958431627515,0.38032139009393423,0.018612970766632993,0.2956928672008733,0.02768004796239524,0.41304446894390234,0.03226776329595241,0.3352140226207014,0.028131280820298886,0.5048593468468255,0.041687116938619644,0.5131143572307774,0.06007276300289293,0.23634025758606994,0.06825921166980242,0.14239546135187178,0.07196033865432609,0.2181404758917696,0.029388382857535974,0.26884373378514537,0.038029474127090374
9589,Diploid,Diploid,Diploid,Diploid,HDA1-missense_variant,0.08300486181219925,0.4699976752834087,0.08463429720719577,0.32437122344142694,0.0900321403278644,0.18039065822851696,0.0824743259485591,0.45143791536245514,0.09239978966582937,0.4563426045825983,0.08483368141757171,0.5269096348719309,0.1532892972806302,0.5844085033787821,0.1516668692344468,0.6997830372768035,0.15023813042834386,0.5805391662180042,0.08601627382110086,0.5973053393073752,0.08526460358219631,0.6110807799977224,0.0854184991921132,0.6321721706126533,0.09119166894574723,0.5680629297080036,0.09216189783535207,0.6049238045188222,0.08962920150349227,0.6406885051222104,0.10460445547100417,0.2803776466461134,0.11910390020960068,0.4546610971914704,0.08870065605063421,0.39239063949087655,0.17255896433444912,0.3557815924058698,0.2354581450207481,0.5349406890152879,0.1977054650058975,0.20252896847504512,0.046749354888630995,0.09768400668351981,0.07164177346632608,0.14714809079955718,0.04698692645137276,0.19600512789109,0.0697988391124829,0.1616807513210923,0.06551241059947331,0.06825416550624587,0.06935562505667427,0.26680794540565644,0.0568793078070494,0.36305332942549634,0.06873390620781356,0.45249138284189844,0.04460923765219734,0.5737782316514796,0.0442944901805669,0.37189422343756107,0.05327705539385176,0.12764655798683336,0.05184212580816084,0.18648094614444727,0.0428306901129641,0.3009391305346028,0.03915642047629544,0.3946899183057807,0.07777306032691349,0.44058145424030404,0.07605441292354463,0.44549232569598296,0.053262242088903525,0.4094783164625981,0.05644463549984186,0.20813040635640584,0.11048741236249464,0.09025608387781034,0.12193804397668187,-0.07340433768928553,0.3736426151615535,0.03421174650312634,0.35483719975933126,0.0662243366978524,0.3288098587089119,0.028595798269812577,0.47857816560845273,0.02878916367398139,0.6215779466451187,0.050573732924355706,0.6135555850123222,0.028521744383645072,0.6047665985229643,0.030327418052137598,0.25851284453203305,0.017466478831250794,0.472478860746204,0.022225653381652954,0.15746531153013585,0.026274898423234064,0.34991525507434973,0.02045561185532052,0.4430643234827727,0.03845206788777056,0.4094783164625981,0.053262242088903525,0.20813040635640584,0.05644463549984186,0.012457305852756517,0.0579653328844805,0.14671997144201485,0.023433919805647158,0.22605082137892063,0.030445692046682304
9689,Diploid,Diploid,Diploid,Diploid,PSE1-missense_variant,0.06351154655842375,0.5741608781056506,0.06308834960940718,0.5153785743498281,0.06452769795853598,0.3509237527659034,0.07307032578521575,0.5441838166418981,0.07504009685337558,0.6075553260206813,0.07366460219433332,0.6320111020672263,0.15650242292127142,0.7237272148208306,0.15314011931004423,0.746359707707287,0.15063678861401206,0.6495493831111606,0.08803981337190918,0.5446240480712711,0.08661071299933844,0.6154289509445661,0.08715701017481588,0.7504200894669449,0.09241523960816903,0.7186372244199735,0.09341083611993056,0.6403609714409694,0.09018518941334971,0.7186207767949031,0.07306374434188953,0.5361287028933079,0.07525418765910942,0.5300754650316518,0.0694240395081792,0.535930438832379,0.1302102288435994,0.49619249756578565,0.14183274710746974,0.5073427838502047,0.1338871947398144,0.2529585161294686,0.04455642014674385,0.33749350690311736,0.06962163033395614,0.4320775802930965,0.044633305148741496,0.44853047779438704,0.0689332114847909,0.567117929893837,0.05757616749180952,0.5286116982198611,0.06856520051321899,0.5128472231664427,0.05424591637348132,0.7161317718431517,0.06881597572913682,0.6627783967037433,0.047270932366184654,0.5610965694299977,0.046554385432019264,0.34064796761211397,0.04756009329629121,0.609213878359161,0.047909828788927904,0.5531998981870581,0.0388200334889695,0.6241920734940982,0.03654224543698176,0.7254173639116545,0.07730466273100194,0.6969837293004254,0.07502372764764233,0.8103403463012219,0.05222322324363374,0.7383046152489185,0.05294127959328902,0.6759144949123769,0.11216487188084188,0.10330066232215065,0.11906780924976462,0.02535557079403085,0.5341157822029515,0.024166726291342852,0.41789799425731045,0.045046221305653805,0.4809138054613713,0.02123449873155708,0.594366787379577,0.02463861562392654,0.7061059515045054,0.05112963381572099,0.6370878796660976,0.02908840456944273,0.692938139922485,0.030661286613631343,0.5439907346831506,0.01724544830484302,0.4500304820316491,0.02345496137662325,0.5813094864345103,0.02386716022431454,0.6763344611705813,0.018823358473801205,0.7545107275427864,0.038073559027356624,0.7383046152489185,0.05222322324363374,0.6759144949123769,0.05294127959328902,0.06549155522602207,0.05775665232238074,0.3929641332612816,0.022297414754408003,0.6251640677859436,0.0279307258361307
9864,IRA1,stop_gained,Haploid,PKA,HEL1-missense_variant,0.06008678703154545,1.3346473345353982,0.06018900543651995,1.2790030959747778,0.06142945783393567,0.9931372777162051,0.07186957834469664,1.0782428715585024,0.07234788967722369,1.1176558431319064,0.07207626426146947,1.178756211070659,0.1521221831009473,1.1638349375498056,0.1506903484815375,1.154834842847991,0.15006863575310558,0.8879645280593133,0.08409222531163696,0.9503771706401899,0.08375914874053267,0.9342347851452668,0.08404945039134415,0.9512544492654083,0.0895686718975078,1.1839040120176376,0.09052360071429923,1.0136150489087905,0.08922547749043566,0.9408497290002024,0.06458586670657074,1.0106789276712622,0.06478506155529687,1.143769955916812,0.06436862318655233,1.0686270456350668,0.12440737017153282,1.3487558533393755,0.12454072361464595,1.5129301343489279,0.12438826734400155,0.9904199768783929,0.035796878003936765,0.8007639041829107,0.0674112995740552,0.9428195944988123,0.035806768172705186,0.9290225170439496,0.06745308299618129,0.9814764607107874,0.05016559488267862,0.906675512600278,0.06739511127138223,0.920482928023633,0.05023466965107003,1.0014739660176335,0.06756255576920711,1.058800955061464,0.04358041342990795,1.121160783648288,0.04284305573799584,0.9567742033694026,0.04044299929936709,1.0546684432818954,0.040385295578362096,1.125422200093949,0.03400751526159895,0.8582833538296321,0.03316310147222531,0.9485295589963998,0.07962198762260181,0.11220754171124603,0.0784356092046057,0.22538924268630023,0.05459845240811863,0.11546655817265068,0.15144191904839835,-2.844336245138178,0.10188447497601237,0.8444918951649645,0.10143753933790811,1.1412954784233387,1.0742810630769193,0.02152646752550315,1.2839385640909005,0.041481805589175275,1.2037544661948874,0.020187436770873143,1.1248493000543496,0.024032459626388485,1.0683293821697655,0.05031850132438,0.9452751816069306,0.02798889347743231,1.0461022183825381,0.029923077870434012,0.9758443579959775,0.016863862299857896,1.0382662273447882,0.021604294523690157,1.0900705774170534,0.020207063420689068,0.9039737069742504,0.016790000364411535,0.16922316244090102,0.03951217297127296,0.11546655817265068,0.05459845240811863,-2.844336245138178,0.15144191904839835,0.9932198986392456,0.05083025796874464,0.8648843528289811,0.01790091120264353,0.9540421289306661,0.025100054252682538
9888,GPB2,frameshift_variant,Haploid,PKA,None,0.05973972144032456,1.0419772810035495,0.05969037949121625,0.972141355071108,0.06021225000552217,0.6812127594426992,0.0716814693704001,0.851284729781808,0.07190819599769908,0.8461799658517012,0.07179359189290006,0.8826254296348073,0.15118801565779966,0.8716360778521033,0.15052018974619805,0.8502588705457492,0.1499816392816971,0.6851311367988042,0.08387823533657222,0.8085868840652807,0.08364332947921423,0.8231025655902915,0.08388975871799358,0.7303934345338313,0.08940543210159728,0.8940170541533787,0.09010172293580893,0.7622961454307444,0.08911878587020983,0.7677333296338814,0.06444237301030095,0.7212730484023478,0.06466077510695259,0.7888788186728756,0.0642122298719756,0.7811206693094696,0.12427001919857229,1.0243787301893261,0.12447337402979838,1.110443190979734,0.12431429023820503,0.7481896198865792,0.03653543060117201,0.5614750226701563,0.06752400004067678,0.6610001300497095,0.03662298421506746,0.6605007870616557,0.06746083254264107,0.7435444877955865,0.05088127937991416,0.6172774332866439,0.06740339706885397,0.7200399132853549,0.050272667901470725,0.7316169588482535,0.0674899884321336,0.7787101291612237,0.041174659816792365,0.9253755611976285,0.04059339536211916,0.8715103776786484,0.040760150950746414,0.7568968007914763,0.040846949375107466,0.7918412901849701,0.03395514316934183,0.6435552449785146,0.033156022887367465,0.6973479069935115,0.07552950709536285,0.4469802124218565,0.0747178990928427,0.5432969432044392,0.051333013989896474,0.4516100364945639,0.06279510335405954,-0.3868727560009149,0.10249814064063552,0.5296860956964186,0.10204075468648242,0.6960059820042069,0.7637499726767306,0.021479312928926818,0.9609476916151645,0.04145083328879302,0.8990337418403215,0.019959953979794963,0.8600328399240196,0.02393143325016469,0.8020996406595261,0.050187221692738884,0.7873969969117127,0.027934540170723016,0.8080902040055867,0.029846693951398662,0.7258318825608635,0.016867381370951763,0.8982515137623521,0.020440980786282446,0.774350461770585,0.020401752001466624,0.6707718416717654,0.016775412650634248,0.49539872017255004,0.03756075550891258,0.4516100364945639,0.051333013989896474,-0.386872756000915,0.06279510335405954,0.6130319995199737,0.05113446813235527,0.6109286494571945,0.018289577508729754,0.6747911685448795,0.02528757136439604
10050,Diploid,Diploid,Diploid,Diploid,MET10-upstream_point_variant,0.10588384614714597,0.30830972671054035,0.11530981163070268,0.17251819815637567,0.11310451604516644,0.33203655649318725,0.10417467873550733,0.274384779026546,0.1235950779664521,0.4133573689741631,0.10984224078557417,0.32819973187550483,0.16535864827034025,0.43001929735138344,0.1599110816239502,0.4653872707924431,0.15224259657787348,0.44999287542605715,0.09712578504675376,0.4069592227516062,0.093937665521438,0.4603666918744466,0.09426377988699167,0.4312918790857467,0.10056538421074743,0.4130815039808556,0.1008384913049217,0.4377009388963504,0.09312910927963407,0.5522045142524652,0.1288954934380452,0.3402193294894215,0.15460471772772152,0.29000926028286395,0.10883281511943747,0.3340802056521556,0.23692366227981645,0.197521874571599,0.34908001042227876,0.41932127451026235,0.3000111111060702,0.47643364134187344,0.055842185427632585,0.2130005896879778,0.07542092793805914,0.2598158314784395,0.05314430121569005,0.30592169043205925,0.07255700938131357,0.3318971279144448,0.07352822787732319,0.2614710406938458,0.07190021317159158,0.3280011299152639,0.06647457976672988,0.4591316676831414,0.07134475918366501,0.42835160686966717,0.05463221049477524,0.3668016548320636,0.05181392780663809,0.1952361444156569,0.06335753243368067,0.36425308823463176,0.06055379426122072,0.3388082535756889,0.056653098740833095,0.32048228104794957,0.049930109253527026,0.3958709888504859,0.08410689741758609,0.4666144406345034,0.07933917945839862,0.5377402407192647,0.057611330161243784,0.5199599285756926,0.06645240576944927,0.26556593913798976,0.12156324878629834,0.11766079187689553,0.14459157288455107,-0.04938807624016815,0.323940141032333,0.042708147140205495,0.3477384517101928,0.095981711788771,0.2724077249451267,0.0370947673390698,0.33463476254042873,0.03732155930055828,0.4486933658728364,0.05299585474055203,0.4331614467961909,0.03169590916230836,0.469882485254303,0.032681438055552264,0.33811995719040067,0.018193132194613524,0.27874770352598566,0.026592880264739067,0.3512428011190476,0.030961971647145484,0.36055429602527045,0.026539784858327142,0.50321470957832,0.04082675066570198,0.5199599285756926,0.057611330161243784,0.26556593913798976,0.06645240576944927,0.04136308294604779,0.06604058959602156,0.26061123847301815,0.027229925601885138,0.36528064185980397,0.034911857350491
10103,Diploid + IRA1,missense_variant,Diploid,Adaptive Diploid,PKH1-missense_variant,0.06140395188924607,0.9473080705681416,0.06121110101738802,0.8805863567185066,0.06347107473515157,0.5887262284520541,0.07256726159613071,0.8399793529823253,0.07357710311283285,0.807351497725788,0.07306477830592407,0.8162072810512191,0.15373855030053074,0.8164155553766725,0.1515980120431934,0.8662213470880349,0.15028772386673142,0.8641357662207789,0.0853624213666261,1.0484098221863125,0.08521075400962559,1.161557928816817,0.08476177387722802,0.9137256525765376,0.0901894711050576,1.1031405809702388,0.09110118919348525,0.9308517541336571,0.08946140588329528,0.896789564141063,0.06594182543158428,0.7275309793528015,0.06673282814762414,0.7942723312957185,0.06502721895737239,0.7964287955849927,0.12570165318144536,0.8869709236374704,0.1273040286027362,1.0218229326468653,0.12605724095429569,0.6881947954278261,0.038153296220123326,0.6580435245630154,0.0678167640299908,0.6730150585203046,0.03834248092946863,0.758344196183135,0.06781950938406797,0.7627402851109829,0.05191557696793058,0.69755111947809,0.06773911786950747,0.7177633452968756,0.051452872389425246,0.7849236866008956,0.06789276524038529,0.8097776453529709,0.04319253998824666,0.860345435449708,0.042609619088125654,0.7225573397845694,0.04202203814709607,0.8008595787901259,0.04209165722719277,0.8452218934464818,0.03533429135145792,0.7416018295729858,0.033939987677215656,0.8461833501344342,0.07565373496960769,0.7471734602878588,0.07433741929421069,0.8923340104621897,0.05100940334840486,0.8166473718386367,0.05444658140215688,0.3276915819339722,0.10545905140308826,0.5282121775355401,0.10440583913245405,0.6449685376168881,0.7727699978693487,0.02196441556475661,0.8651720375025402,0.04211686102162562,0.8079968500337333,0.020670676234472912,0.8212544387368477,0.024355796109001144,0.8491196446631335,0.05062049227309058,1.041002021117875,0.028370294790009822,0.9768635688280866,0.030081902426479692,0.7407979561534109,0.016954248895987234,0.7909833366868609,0.021449549710161414,0.8230223772557929,0.021028409438021808,0.7949450612790445,0.01731155386770962,0.820390696629778,0.03749490058405026,0.8166473718386367,0.05100940334840486,0.32769158193397213,0.05444658140215687,0.5868833299519137,0.05246490124076905,0.708069831608909,0.019123827317365186,0.741432954424344,0.025841594542254112
