13.1_error,13.1_fitness,13.2_error,13.2_fitness,13.3_error,13.3_fitness,18.1_error,18.1_fitness,18.2_error,18.2_fitness,18.3_error,18.3_fitness,20.1_error,20.1_fitness,20.2_error,20.2_fitness,20.3_error,20.3_fitness,21.1_error,21.1_fitness,21.2_error,21.2_fitness,21.3_error,21.3_fitness,23.1_error,23.1_fitness,23.2_error,23.2_fitness,23.3_error,23.3_fitness,3.1_error,3.1_fitness,3.2_error,3.2_fitness,3.3_error,3.3_fitness,6.1_error,6.1_fitness,6.2_error,6.2_fitness,6.3_error,6.3_fitness,AA_error,AA_fitness,A_error,A_fitness,BB_error,BB_fitness,B_error,B_fitness,CC_error,CC_fitness,C_error,C_fitness,DD_error,DD_fitness,D_error,D_fitness,EE_error,EE_fitness,E_error,E_fitness,FF_error,FF_fitness,F_error,F_fitness,GG_error,GG_fitness,G_error,G_fitness,H_error,H_fitness,I_error,I_fitness,J_error,J_fitness,K_error,K_fitness,L_error,L_fitness,M_error,M_fitness,N_error,N_fitness,O_error,O_fitness,P_error,P_fitness,Q_error,Q_fitness,R_error,R_fitness,S_error,S_fitness,T_error,T_fitness,U_error,U_fitness,V_error,V_fitness,W_error,W_fitness,X_error,X_fitness,Y_error,Y_fitness,Z_error,Z_fitness,additional_muts,barcode,class,gene,ploidy,type,3_fitness,3_error,6_fitness,6_error,13_fitness,13_error,18_fitness,18_error,20_fitness,20_error,21_fitness,21_error,23_fitness,23_error,1BB_M3_fitness,1BB_M3_error,1BB_Baffle_fitness,1BB_Baffle_error,1BB_1.4%Gluc_fitness,1BB_1.4%Gluc_error,1BB_1.8%Gluc_fitness,1BB_1.8%Gluc_error,1BB_0.2MNaCl_fitness,1BB_0.2MNaCl_error,1BB_0.5MNaCl_fitness,1BB_0.5MNaCl_error,1BB_0.2MKCl_fitness,1BB_0.2MKCl_error,1BB_0.5MKCl_fitness,1BB_0.5MKCl_error,1BB_8.5uMGdA_fitness,1BB_8.5uMGdA_error,1BB_17uMGdA_fitness,1BB_17uMGdA_error,1BB_2ugFlu_fitness,1BB_2ugFlu_error,1BB_0.5ugFlu_fitness,1BB_0.5ugFlu_error,1BB_1%Raf_fitness,1BB_1%Raf_error,1BB_0.5%Raf_fitness,1BB_0.5%Raf_error,1BB_1%Gly_fitness,1BB_1%Gly_error,1BB_1%EtOH_fitness,1BB_1%EtOH_error,1BB_SucRaf_fitness,1BB_SucRaf_error
0.5773502691896257,0.30870309001043744,0.5773502691896257,0.3254340715655033,0.5773502691896257,0.2317719879008564,0.5773502691896257,0.40830640130246404,0.5773502691896257,0.41752812862366123,0.5773502691896257,0.33147665570006196,0.5773502691896257,0.4859319254280952,0.5773502691896257,0.5265752391975651,0.5773502691896257,0.4504949963557345,0.5773502691896257,0.36909584186702205,0.5773502691896257,0.2880388311170761,0.5773502691896257,0.4634299365495182,0.5773502691896257,0.41628243157048467,0.5773502691896257,0.44563355806376165,0.5773502691896257,0.5288341989681588,0.5773502691896257,0.37159676823089455,0.5773502691896257,0.3114084286723549,0.5773502691896257,0.3401884158938371,0.7071067811865476,0.18767792889652624,0.7071067811865476,0.32492954677224883,0.7071067811865476,0.3400842924636791,0.5,0.25135476838593607,0.5,0.318024495024694,0.5,0.3318017110159692,0.5,0.2975220091595676,0.5773502691896257,0.3087237103786404,0.5,0.34915459439524343,0.5773502691896257,0.3990368141550784,0.5,0.4323335016480804,0.5,0.5276849992733078,0.5,0.3708646912428164,0.5,0.5100010441583164,0.5,0.21634890484612557,0.5,0.3376439315720927,0.5,0.3570742481488294,0.5,0.35585187529996687,0.5,0.326550053363613,0.5,0.3870383528207252,0.5773502691896257,0.45819843597846593,0.5773502691896257,0.5323677403140278,1.0,-0.1919555372243651,1.0,0.13686491617023888,0.5,0.5153865636347499,0.5,0.27245577214365024,0.5,0.35772342397542967,0.5,0.3127276620191046,0.5773502691896257,0.38918618902740426,0.5773502691896257,0.40180144124628353,0.5773502691896257,0.31964438931373557,0.5773502691896257,0.3393899153061815,0.5773502691896257,0.5499086146068776,0.5773502691896257,0.6483345305986804,0.5773502691896257,0.15840709149946028,0.5773502691896257,-0.010340173322107127,TIP1-upstream_point_variant; YKR012C-upstream_indel_variant; APM2-upstream_indel_variant; RPL11B-upstream_indel_variant; YIL161W-upstream_indel_variant; YIL169C-frameshift_variant,53,Diploid,Diploid,Diploid,Diploid,0.3410645375990289,0.19245008972987526,0.28423058937748474,0.23570226039551587,0.2886363831589324,0.19245008972987526,0.3857703952087291,0.19245008972987526,0.48766738699379825,0.19245008972987526,0.37352153651120545,0.19245008972987526,0.46358339620080175,0.19245008972987526,0.3492586500568964,0.125,0.293606798044471,0.25,0.3564630617243981,0.25,0.3567942030921691,0.25,0.49528308814624683,0.28867513459481287,-0.027545310527063105,0.5,0.5153865636347499,0.5,0.27245577214365024,0.5,0.33522554299726715,0.25,0.3954938151368439,0.28867513459481287,0.32951715230995854,0.28867513459481287,0.599121572602779,0.28867513459481287,0.07403345908867658,0.28867513459481287,0.29157823970095265,0.25,0.3538802622668594,0.28867513459481287,0.5188430217158121,0.25,0.3376439315720927,0.5
0.5773502691896257,1.6254368805909092,0.5773502691896257,1.590296395621717,0.5773502691896257,1.4147145078163952,0.5773502691896257,0.8692823146609877,0.5773502691896257,1.2475913526973303,0.5773502691896257,1.2349817504365261,0.5773502691896257,1.0452527832463703,0.5773502691896257,1.0788312622018414,0.5773502691896257,0.8717508218166546,0.5773502691896257,0.9146852757566242,0.5773502691896257,0.7935267588682552,0.5773502691896257,0.9044372635548003,0.5773502691896257,1.1001942279372885,0.5773502691896257,1.0376928397214584,0.5773502691896257,1.062235320785988,0.5773502691896257,1.1255183086713794,0.5773502691896257,1.1620322086641444,0.5773502691896257,1.2003046148396348,0.7071067811865476,1.589184379470912,0.7071067811865476,1.9511827698481374,0.7071067811865476,1.3752940207209852,0.5,0.968991706484336,0.5,0.8684777064081459,0.5,1.0646801056283453,0.5,1.0576029097857798,0.5773502691896257,0.9770273873140866,0.5,0.9582419246249498,0.5773502691896257,1.114232080830601,0.5,1.145986475720417,0.5,0.7599917103909712,0.5,1.0494910577503003,0.5,0.7327508477279503,0.5,0.9138494658009857,0.5,0.5985246445291794,0.5,1.0407821218150488,0.5,1.0917170468300044,0.5,0.9328143439715009,0.5,1.0596422569366326,0.5773502691896257,0.23108996995752515,0.5773502691896257,0.33042683636788334,1.0,-2.4126514027983803,1.0,-3.758291028362484,0.5,0.25076829735467554,0.5,-1.2468075252897675,0.5,0.9115862449450889,0.5,0.9409479108265175,0.5773502691896257,0.9680943955311901,0.5773502691896257,0.8986898986078634,0.5773502691896257,1.014899189192538,0.5773502691896257,0.8888529893929449,0.5773502691896257,0.31356279389643976,0.5773502691896257,0.1836261941835203,0.5773502691896257,0.9035949364095996,0.5773502691896257,0.9330833627578876,"SEH1-missense_variant; ZIP1-missense_variant; MIM1,tS-upstream_indel_variant; YFL019C,SUF9-upstream_indel_variant",151,PKA,IRA1,Haploid,stop_gained,1.1626183773917196,0.19245008972987526,1.6385537233466783,0.23570226039551587,1.5434825946763406,0.19245008972987526,1.117285139264948,0.19245008972987526,0.9986116224216223,0.19245008972987526,0.8708830993932265,0.19245008972987526,1.0667074628149116,0.19245008972987526,1.0075772541348231,0.125,0.981670261775643,0.25,1.0662495843225266,0.25,0.9962283004540667,0.25,0.28075840316270423,0.28867513459481287,-3.0854712155804322,0.5,0.25076829735467554,0.5,-1.2468075252897675,0.5,0.9262670778858032,0.25,0.9333921470695268,0.28867513459481287,0.9518760892927416,0.28867513459481287,0.24859449403998005,0.28867513459481287,0.9183391495837436,0.28867513459481287,1.0168359060563406,0.25,1.0456297340723437,0.28867513459481287,0.7463712790594608,0.25,0.5985246445291794,0.5
0.5773502691896257,0.17668105413834714,0.5773502691896257,0.12054010388641363,0.5773502691896257,0.139408589832537,0.5773502691896257,0.22684211030463372,0.5773502691896257,0.2726992387846184,0.5773502691896257,0.20640759756027816,0.5773502691896257,0.40372510165645864,0.5773502691896257,0.4323609808197902,0.5773502691896257,0.4120113226459215,0.5773502691896257,0.4301340199061565,0.5773502691896257,0.40997759546321405,0.5773502691896257,0.4659793949205362,0.5773502691896257,0.3803604765190934,0.5773502691896257,0.44367407723303415,0.5773502691896257,0.5125115645283543,0.5773502691896257,0.10567915042898839,0.5773502691896257,0.1391404005013396,0.5773502691896257,0.14002815507093183,0.7071067811865476,0.034736186407384295,0.7071067811865476,0.12848638382159638,0.7071067811865476,0.08800667916160698,0.5,0.2777548489287909,0.5,0.30772819671604923,0.5,0.35878728091737244,0.5,0.28326950970615417,0.5773502691896257,0.2747746015641526,0.5,0.3628290240333638,0.5773502691896257,0.36630198565225885,0.5,0.4249853283820181,0.5,0.5237726894608842,0.5,0.3412468255305381,0.5,0.4953744586649401,0.5,0.19540157153397497,0.5,0.342078560989058,0.5,0.3225200263183463,0.5,0.3993032743153555,0.5,0.39401391662298857,0.5,0.35507785996969876,0.5773502691896257,0.4251070381122566,0.5773502691896257,0.546877612858239,1.0,-0.1639217024402666,1.0,0.2712621665376642,0.5,0.5622995916008651,0.5,0.3023747140655275,0.5,0.3077588674573637,0.5,0.2513857100471615,0.5773502691896257,0.39414233310343566,0.5773502691896257,0.3904958149470315,0.5773502691896257,0.24993262314528453,0.5773502691896257,0.32770087106495255,0.5773502691896257,0.4943626678985673,0.5773502691896257,0.6750475725395639,0.5773502691896257,0.10246178459765076,0.5773502691896257,0.15561175575085798,NotSequenced,262,NotSequenced,NotSequenced,NotSequenced,NotSequenced,0.12828256866708662,0.19245008972987526,0.08374308313019589,0.23570226039551587,0.14554324928576592,0.19245008972987526,0.23531631554984342,0.19245008972987526,0.41603246837405683,0.19245008972987526,0.4353636700966356,0.19245008972987526,0.4455153727601607,0.19245008972987526,0.34470301470939635,0.125,0.26832419853225653,0.25,0.3609116503168509,0.25,0.37454588829634367,0.25,0.4859923254852478,0.28867513459481287,0.05367023204869881,0.5,0.5622995916008651,0.5,0.3023747140655275,0.5,0.2795722887522626,0.25,0.3923190740252336,0.28867513459481287,0.2888167471051185,0.28867513459481287,0.5847051202190656,0.28867513459481287,0.12903677017425438,0.28867513459481287,0.31827106492308166,0.25,0.32053829360820574,0.28867513459481287,0.5095735740629121,0.25,0.342078560989058,0.5
0.5773502691896257,1.1482562281740365,0.5773502691896257,1.2401450950516695,0.5773502691896257,1.0144022151373486,0.5773502691896257,0.9152600716146831,0.5773502691896257,1.0543644051679053,0.5773502691896257,1.0422578311511075,0.5773502691896257,0.8968830576557926,0.5773502691896257,0.9138436988984303,0.5773502691896257,0.7691607637496704,0.5773502691896257,0.8400722436195824,0.5773502691896257,0.7709077658759416,0.5773502691896257,0.8227395990969303,0.5773502691896257,0.9244995135049118,0.5773502691896257,0.852493116341976,0.5773502691896257,0.9320701661777123,0.5773502691896257,0.7763573441902613,0.5773502691896257,0.7770090295810106,0.5773502691896257,0.8411951878972337,0.7071067811865476,1.0587718037584273,0.7071067811865476,1.1495851861611608,0.7071067811865476,0.7418298904658669,0.5,0.7465924170981579,0.5,0.7304948832683598,0.5,0.8496860936223871,0.5,0.8420472847515095,0.5773502691896257,0.7428488435138328,0.5,0.8104559673564751,0.5773502691896257,0.8656343251963214,0.5,0.927437691865304,0.5,0.5087683827700803,0.5,0.9538351237690542,0.5,0.536192112465191,0.5,0.8535166959547091,0.5,0.4601888711444948,0.5,0.8494593175453458,0.5,0.8886196551380028,0.5,0.7617793305244414,0.5,0.8330924601056874,0.5773502691896257,0.41955024792187984,0.5773502691896257,0.5059379445691324,1.0,-0.9833829230029605,1.0,-1.2580082135030017,0.5,0.4234581715542325,0.5,-0.9319731440630235,0.5,0.7218319922499838,0.5,0.7712526344065049,0.5773502691896257,0.677700918963572,0.5773502691896257,0.6349476007462131,0.5773502691896257,0.8403456133239198,0.5773502691896257,0.7643170244297846,0.5773502691896257,0.33360790693561704,0.5773502691896257,0.23244711278502836,0.5773502691896257,0.6792809312935345,0.5773502691896257,0.6478237607631318,None,273,PKA,IRA1,Haploid,frameshift_variant,0.7981871872228351,0.19245008972987526,0.9833956267951517,0.23570226039551587,1.1342678461210183,0.19245008972987526,1.003960769311232,0.19245008972987526,0.8599625067679645,0.19245008972987526,0.8112398695308182,0.19245008972987526,0.9030209320082,0.19245008972987526,0.8276089568104121,0.125,0.9036759098618816,0.25,0.8690394863416743,0.25,0.7974358953150644,0.25,0.46274409624550616,0.28867513459481287,-1.1206955682529811,0.5,0.4234581715542325,0.5,-0.9319731440630235,0.5,0.7465423133282444,0.25,0.6563242598548925,0.28867513459481287,0.8023313188768522,0.28867513459481287,0.2830275098603227,0.28867513459481287,0.6635523460283332,0.28867513459481287,0.7981392553602725,0.25,0.8042415843550772,0.28867513459481287,0.5224802476176357,0.25,0.4601888711444948,0.5
0.5773502691896257,1.1318562956529605,0.5773502691896257,1.1234486353758768,0.5773502691896257,0.8575416999491771,0.5773502691896257,0.8227558058010573,0.5773502691896257,0.9699778867292611,0.5773502691896257,0.9228240809976583,0.5773502691896257,0.8507607402710722,0.5773502691896257,0.7672818733286645,0.5773502691896257,0.6892532609477238,0.5773502691896257,0.773852459565969,0.5773502691896257,0.7773258336483311,0.5773502691896257,0.6731765007161353,0.5773502691896257,0.8775981690244535,0.5773502691896257,0.7507202064264279,0.5773502691896257,0.7952003822458952,0.5773502691896257,0.8226988909168869,0.5773502691896257,0.8426729456674522,0.5773502691896257,0.8316549822710192,0.7071067811865476,1.0764075249583571,0.7071067811865476,1.208484174830429,0.7071067811865476,0.8556133170753308,0.5,0.5743693474430287,0.5,0.6656192391175322,0.5,0.6681511313271582,0.5,0.7566457419962633,0.5773502691896257,0.6240456734780688,0.5,0.7767902869479568,0.5773502691896257,0.7088889916100166,0.5,0.8252852712047282,0.5,0.40322261742390764,0.5,0.9387729171654118,0.5,0.38607985979624704,0.5,0.9103172935578012,0.5,0.29981206334808963,0.5,0.8272691515718569,0.5,0.7824529791353825,0.5,0.6378442010302845,0.5,0.7480709618868774,0.5773502691896257,0.4258747909144751,0.5773502691896257,0.48887496812661063,1.0,-0.2165262507927852,1.0,0.03886893852962148,0.5,0.41728525409493167,0.5,-0.41293340635804654,0.5,0.5831422673925932,0.5,0.585799195834098,0.5773502691896257,0.5363068517305191,0.5773502691896257,0.5932657189428525,0.5773502691896257,0.5287643287364464,0.5773502691896257,0.501104919457314,0.5773502691896257,0.2611373723191903,0.5773502691896257,0.21033969563300392,0.5773502691896257,0.5403231947873571,0.5773502691896257,0.6765470721205383,NotSequenced,323,NotSequenced,NotSequenced,NotSequenced,NotSequenced,0.8323422729517862,0.19245008972987526,1.0468350056213724,0.23570226039551587,1.0376155436593384,0.19245008972987526,0.9051859245093256,0.19245008972987526,0.7690986248491535,0.19245008972987526,0.7414515979768119,0.19245008972987526,0.8078395858989257,0.19245008972987526,0.7560851348166201,0.125,0.9245451053616065,0.25,0.8048610653536197,0.25,0.6929575814585809,0.25,0.4573748795205429,0.28867513459481287,-0.08882865613158186,0.5,0.41728525409493167,0.5,-0.41293340635804654,0.5,0.5844707316133456,0.25,0.5647862853366857,0.28867513459481287,0.5149346240968802,0.28867513459481287,0.23573853397609712,0.28867513459481287,0.6084351334539478,0.28867513459481287,0.6212602393850934,0.25,0.6664673325440428,0.28867513459481287,0.39465123861007734,0.25,0.29981206334808963,0.5
0.5773502691896257,1.3637977882842736,0.5773502691896257,1.3786041049756923,0.5773502691896257,1.0749922975039048,0.5773502691896257,0.816436846417924,0.5773502691896257,1.1016392633446992,0.5773502691896257,1.1174936412480292,0.5773502691896257,1.0501832089848373,0.5773502691896257,1.005604395071314,0.5773502691896257,0.9169696971351348,0.5773502691896257,1.1244733010603971,0.5773502691896257,1.154692867535404,0.5773502691896257,0.9153882064971243,0.5773502691896257,1.1233510522867565,0.5773502691896257,1.0684464248918208,0.5773502691896257,0.9832236410318956,0.5773502691896257,1.1703359796590274,0.5773502691896257,1.1917627608568626,0.5773502691896257,1.1559394579696887,0.7071067811865476,1.4419754947562269,0.7071067811865476,1.6115879378022973,0.7071067811865476,1.1071045186139035,0.5,0.8673767510852435,0.5,0.9462998742322692,0.5,0.9514983291560141,0.5,1.007945429973296,0.5773502691896257,0.977463388239903,0.5,0.9376418642595497,0.5773502691896257,1.0162739258538007,0.5,1.0602028125825593,0.5,0.38473144083649513,0.5,0.9720858277530515,0.5,0.4302252383152648,0.5,0.7320216976544947,0.5,0.42194338002229426,0.5,1.1452727145396933,0.5,1.1580614769752389,0.5,0.7826789683361415,0.5,0.9708340385356692,0.5773502691896257,-0.2950144389072413,0.5773502691896257,-0.28260522349329537,1.0,-3.506563664346696,1.0,-4.957030501551232,0.5,-0.33588903282604843,0.5,-1.311558992452019,0.5,0.7043802936719679,0.5,0.7625210119200543,0.5773502691896257,0.8799082613308403,0.5773502691896257,0.9082676178314414,0.5773502691896257,0.9029705265426328,0.5773502691896257,0.6249471528426507,0.5773502691896257,0.4268615818061061,0.5773502691896257,0.16367076753427603,0.5773502691896257,0.80160366075001,0.5773502691896257,0.7760436785668364,None,415,PKA,IRA1,Haploid,frameshift_variant,1.172679399495193,0.19245008972987526,1.3868893170574759,0.23570226039551587,1.2724647302546237,0.19245008972987526,1.0118565836702174,0.19245008972987526,0.9909191003970954,0.19245008972987526,1.0648514583643085,0.19245008972987526,1.0583403727368244,0.19245008972987526,0.9880224952619185,0.125,0.8520537627037731,0.25,1.1516670957574662,0.25,0.8767565034359053,0.25,-0.2888098312002683,0.28867513459481287,-4.231797082948964,0.5,-0.33588903282604843,0.5,-1.311558992452019,0.5,0.7334506527960111,0.25,0.8940879395811409,0.28867513459481287,0.7639588396926418,0.28867513459481287,0.29526617467019106,0.28867513459481287,0.7888236696584233,0.28867513459481287,0.9094375401206287,0.25,0.9968686570468518,0.28867513459481287,0.40747833957588,0.25,0.42194338002229426,0.5
0.5773502691896257,1.2172752083955285,0.5773502691896257,1.2042522341170496,0.5773502691896257,0.9024813531247396,0.5773502691896257,0.9023902905690241,0.5773502691896257,1.0425701302372465,0.5773502691896257,1.0210370198630967,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,0.969440822622181,0.5773502691896257,0.9885931710345744,0.5773502691896257,1.0132444270904772,0.7071067811865476,1.1834463080450015,0.7071067811865476,1.340728942710809,0.7071067811865476,0.9580997555119426,0.5,,0.5,,0.5,,0.5,,0.5773502691896257,,0.5,,0.5773502691896257,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5773502691896257,,0.5773502691896257,,1.0,,1.0,,0.5,,0.5,,0.5,,0.5,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,0.5773502691896257,,NotSequenced,499,NotSequenced,NotSequenced,NotSequenced,NotSequenced,0.9904261402490776,0.19245008972987526,1.1607583354225843,0.23570226039551587,1.108002931879106,0.19245008972987526,0.9886658135564559,0.19245008972987526,0.0,0.19245008972987526,0.0,0.19245008972987526,0.0,0.19245008972987526,0.0,0.125,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.28867513459481287,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.28867513459481287,0.0,0.28867513459481287,0.0,0.28867513459481287,0.0,0.28867513459481287,0.0,0.25,0.0,0.28867513459481287,0.0,0.25,0.0,0.5
0.5773502691896257,0.2884948827382929,0.5773502691896257,0.11148277617470519,0.5773502691896257,0.2073433461639711,0.5773502691896257,0.22450006105871623,0.5773502691896257,0.5086890961138181,0.5773502691896257,0.43112142813411136,0.5773502691896257,0.4063244060342959,0.5773502691896257,0.4671449049031005,0.5773502691896257,0.43297982374265614,0.5773502691896257,0.3895155095505271,0.5773502691896257,0.3494388482379251,0.5773502691896257,0.47879345953953073,0.5773502691896257,0.4022372806067492,0.5773502691896257,0.43810797227925224,0.5773502691896257,0.5090802120720642,0.5773502691896257,0.18330634340276664,0.5773502691896257,0.2793161518605484,0.5773502691896257,0.3858342071121396,0.7071067811865476,0.5534109513275669,0.7071067811865476,0.6047374407399602,0.7071067811865476,,0.5,0.2224369821372043,0.5,0.23952665010573315,0.5,0.21102956067196255,0.5,0.3052334219324859,0.5773502691896257,0.2632117277989949,0.5,0.35193036781675957,0.5773502691896257,0.376147781938321,0.5,0.42084547913525905,0.5,0.4553214445984711,0.5,0.2978956642830215,0.5,0.4607060602466112,0.5,0.19686486248094837,0.5,0.2961455792036234,0.5,0.32519460205330963,0.5,0.30619692651393304,0.5,0.32473742159908525,0.5,0.40435550527495245,0.5773502691896257,0.4395481399769989,0.5773502691896257,0.5353689732151469,1.0,-0.13954310752668286,1.0,0.20999722529061104,0.5,0.5034205864366641,0.5,0.2467795078376318,0.5,0.3279750845324576,0.5,0.30772171315992125,0.5773502691896257,0.27147264438869484,0.5773502691896257,0.3735218684048099,0.5773502691896257,0.22138534136463214,0.5773502691896257,0.24108839149266328,0.5773502691896257,0.4665881787545616,0.5773502691896257,0.4669274237047884,0.5773502691896257,0.10162140581071706,0.5773502691896257,0.03991662658116709,NotSequenced,622,NotSequenced,NotSequenced,NotSequenced,NotSequenced,0.2828189007918182,0.19245008972987526,0.38604946402250906,0.23570226039551587,0.2024403350256564,0.19245008972987526,0.3881035284355485,0.19245008972987526,0.4354830448933509,0.19245008972987526,0.4059159391093276,0.19245008972987526,0.4498084883193552,0.19245008972987526,0.3293839797475594,0.125,0.24738026338198493,0.25,0.31569576428362134,0.25,0.36454646343701885,0.25,0.4874585565960729,0.28867513459481287,0.03522705888196409,0.5,0.5034205864366641,0.5,0.2467795078376318,0.5,0.31784839884618943,0.25,0.32249725639675236,0.28867513459481287,0.2312368664286477,0.28867513459481287,0.466757801229675,0.28867513459481287,0.07076901619594209,0.28867513459481287,0.21673327140458343,0.25,0.31967975486865796,0.28867513459481287,0.45801375242254116,0.25,0.2961455792036234,0.5
0.5773502691896257,1.3423079113907672,0.5773502691896257,1.3225212123637666,0.5773502691896257,1.129697424229006,0.5773502691896257,0.8490289104424861,0.5773502691896257,1.1507551217344767,0.5773502691896257,1.0140268203312486,0.5773502691896257,1.1827753487492056,0.5773502691896257,1.1309614040558278,0.5773502691896257,0.8437889556897863,0.5773502691896257,0.8589915185651501,0.5773502691896257,0.810629796867668,0.5773502691896257,0.8938973408623075,0.5773502691896257,1.1506847300133656,0.5773502691896257,1.0037143630332925,0.5773502691896257,0.8676238726113669,0.5773502691896257,1.1749518472807583,0.5773502691896257,1.1831236444476263,0.5773502691896257,1.1886928288646306,0.7071067811865476,1.314861332008416,0.7071067811865476,1.5452193837158363,0.7071067811865476,1.0346640028552487,0.5,0.974831438583561,0.5,0.9450443022345443,0.5,1.070145383454309,0.5,1.0599325030218045,0.5773502691896257,1.0782005637627263,0.5,0.954985907915467,0.5773502691896257,1.1267602334710796,0.5,1.1303703836621048,0.5,0.7240284794252875,0.5,0.9629393226497001,0.5,0.680991775290411,0.5,0.7425235261474035,0.5,0.5195448820929212,0.5,1.1399464632454896,0.5,1.2016813892492013,0.5,0.8633113483899013,0.5,1.0830104592393437,0.5773502691896257,-0.45398813687939255,0.5773502691896257,-0.6039353568372313,1.0,-5.010741271809913,1.0,-5.667715967252837,0.5,-0.7345126248440559,0.5,-1.1695194162686835,0.5,0.8525340400917913,0.5,0.8607247620109073,0.5773502691896257,0.9187203412997741,0.5773502691896257,0.9589020682089741,0.5773502691896257,1.0387299415907696,0.5773502691896257,0.7831479895810292,0.5773502691896257,0.2386181197257898,0.5773502691896257,-0.021585603182809887,0.5773502691896257,0.8720607151896661,0.5773502691896257,0.8386723906761752,RPL19A-upstream_point_variant,689,PKA,IRA1,Haploid,frameshift_variant,1.1822561068643382,0.19245008972987526,1.2982482395265003,0.23570226039551587,1.26484218266118,0.19245008972987526,1.0046036175027373,0.19245008972987526,1.0525085694982732,0.19245008972987526,0.8545062187650418,0.19245008972987526,1.007340988552675,0.19245008972987526,1.0225832742084802,0.125,0.8527314243985518,0.25,1.1708139262473454,0.25,0.9731609038146225,0.25,-0.528961746858312,0.28867513459481287,-5.339228619531375,0.5,-0.7345126248440559,0.5,-1.1695194162686835,0.5,0.8566294010513493,0.25,0.938811204754374,0.28867513459481287,0.9109389655858994,0.28867513459481287,0.10851625827148995,0.28867513459481287,0.8553665529329207,0.28867513459481287,1.022488411018935,0.25,1.102480398616903,0.28867513459481287,0.7025101273578492,0.25,0.5195448820929212,0.5
0.5773502691896257,0.25312427752503136,0.5773502691896257,0.2083655821874375,0.5773502691896257,0.10069570127397014,0.5773502691896257,0.34929156807142725,0.5773502691896257,0.36041831895471343,0.5773502691896257,0.2562119184891172,0.5773502691896257,0.4611811092493336,0.5773502691896257,0.5173754068339601,0.5773502691896257,0.42533873011188916,0.5773502691896257,0.25500031507002596,0.5773502691896257,0.25524455703891774,0.5773502691896257,0.4048883679362139,0.5773502691896257,0.36014123153660993,0.5773502691896257,0.37487408424872637,0.5773502691896257,0.44045330264429544,0.5773502691896257,0.3051067192786053,0.5773502691896257,0.30923948500345144,0.5773502691896257,0.3463612185369695,0.7071067811865476,0.30027604771250216,0.7071067811865476,0.36139216672458474,0.7071067811865476,0.2754784267236756,0.5,0.18957119724708837,0.5,0.2627788994271556,0.5,0.2709502018818559,0.5,0.2821342272808729,0.5773502691896257,0.218727558912264,0.5,0.33539697620234676,0.5773502691896257,0.38679087268091483,0.5,0.40377761980733584,0.5,0.431977176846727,0.5,0.319861937677987,0.5,0.43749267074375175,0.5,0.18786959535239256,0.5,0.28485587092860065,0.5,0.4037298263334783,0.5,0.3117511191199316,0.5,0.28562424441288914,0.5,0.4230276889480783,0.5773502691896257,0.4421117992398315,0.5773502691896257,0.520289635381526,1.0,-0.018472248064890895,1.0,0.3371115266886444,0.5,0.46201685812758186,0.5,0.2738329016755785,0.5,0.26543037904062206,0.5,0.21845333202137884,0.5773502691896257,0.34088577047752394,0.5773502691896257,0.4073213539259785,0.5773502691896257,0.1533805840685495,0.5773502691896257,0.24486776847275848,0.5773502691896257,0.4378608499456355,0.5773502691896257,0.5118329084184853,0.5773502691896257,0.12914277464316223,0.5773502691896257,0.007252969650919076,NotSequenced,697,NotSequenced,NotSequenced,NotSequenced,NotSequenced,0.32023580760634207,0.19245008972987526,0.31238221372025415,0.23570226039551587,0.18739518699547966,0.19245008972987526,0.32197393517175266,0.19245008972987526,0.46796508206506093,0.19245008972987526,0.3050444133483859,0.19245008972987526,0.39182287280987727,0.19245008972987526,0.32102193067942775,0.125,0.2538657665151898,0.25,0.35774047272670495,0.25,0.3543259666804837,0.25,0.48120071731067876,0.28867513459481287,0.15931963931187676,0.5,0.46201685812758186,0.5,0.2738329016755785,0.5,0.24194185553100045,0.25,0.3741035622017512,0.28867513459481287,0.19912417627065399,0.28867513459481287,0.47484687918206037,0.28867513459481287,0.06819787214704065,0.28867513459481287,0.23026069956447215,0.25,0.30275921579658943,0.28867513459481287,0.43473492379523937,0.25,0.28485587092860065,0.5
